,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
281,-2240,-1470,-1540,-2450,-4620,-8050,-12040,-16520,-20860,-24430,-30100,-32060,-33880,-36330,-39480,-42280,-41370,-31360,-11200,14490,37380,51240,54390,49910,44100,39970,39130,40320,39270,33180,23730,14280,7280,4620,6160,11620,20160,29960,39550,47670,53060,55160,54740,53480,52850,52570,51870,51100,49840,47740,40740,34930,28420,22680,18480,15680,13580,11480,10220,9380,7280,2940,-700,-2730,-4340,-6160,-8400,-11410,-15680,-22470,-32130,-42630,-51240,-55860,-58940,-58520,-53410,-45570,-37730,-30660,-25200,-21910,-20860,-21490,-24430,-31290,-41370,-52360,-62510,-69300,-71260,-64470,-60620,-57610,-54110,-50120,-47390,-46410,-45710,-44590,-42700,-41090,-40180,-39130,-37240,-35490,-34300,-33670,-33530,-34230,-35280,-36470,-37450,-38640,-40250,-42000,-43610,-44730,-45360,-45640,-45920,-46270,-44520,-35980,-17780,6160,28980,42560,45080,39550,32410,28420,28630,30380,27300,21490,14770,9800,8470,10850,16450,24220,33250,42350,50330,55930,59080,60410,60270,59360,57890,55580,51660,46480,41160,35700,30590,26600,23520,21070,19880,19810,19810,19600,18620,16030,12390,8470,3850,-1610,-8120,-14000,-17430,-20860,-24640,-29190,-33950,-39690,-44940,-48930,-53410,-59360,-64960,-66290,-63000,-57400,-50190,-42770,-38430,-38780,-42280,-46410,-49210,-49630,-46760,-42000,-36680,-31570,-27930,-26460,0
282,-28070,-32060,-37170,-41300,-43190,-42420,-39900,-37240,-34510,-31710,-29120,-27090,-25830,-24640,-21840,-19810,-17920,-16450,-15540,-15470,-16170,-17150,-17990,-19320,-22260,-27160,-31640,-30310,-20160,-1330,21630,42910,57260,63630,63840,60760,58940,58170,56700,52570,43540,31500,22120,18690,21210,27650,35070,42630,49910,57050,63560,69230,73220,75040,74970,65660,56980,48300,41160,35280,29750,24710,20790,18340,16380,13930,10990,9240,8540,8260,8120,7630,5810,980,-6930,-16100,-24640,-31570,-38360,-45360,-51520,-54880,-55650,-54530,-51380,-47600,-43960,-40600,-38080,-34440,-33040,-34580,-39480,-46760,-53900,-59640,-63140,-66010,-65800,-63770,-61740,-59080,-55160,-50820,-47880,-46410,-45150,-44170,-43470,-42490,-40740,-38500,-37100,-37660,-39270,-41230,-42770,-43820,-44380,-44520,-44170,-43260,-41650,-39830,-38080,-36890,-37730,-39900,-40110,-34790,-22260,-4830,12600,26390,35000,37660,36540,35490,42840,48160,50820,48650,42280,34020,24710,17150,15260,18900,26110,36120,47880,59010,67830,73430,75950,75600,73150,69510,65100,59990,54740,50190,47040,43680,38500,30800,23940,18620,14700,11690,9660,7910,6370,4900,3150,-210,-5460,-11410,-17010,-24850,-29330,-34370,-39830,-43260,-42770,-41650,-41440,-40180,-37380,-33110,-28770,-23450,-18480,-15050,-14980,-18410,-25130,-34370,-44520,-55230,0
283,-63910,-68460,-67760,-63770,-58730,-54250,-51170,-49140,-48440,-48650,-48580,-47320,-45150,-41650,-37240,-31710,-26040,-21840,-19530,-18480,-19250,-20790,-22120,-21700,-20860,-21070,-22750,-24360,-25620,-27160,-28560,-29400,-30870,-32830,-32900,-28420,-17710,-2240,13580,26040,33530,35770,36190,37590,41020,45920,49980,50960,47670,40810,32760,25200,21350,23310,29400,37380,46270,55720,64890,72100,76230,77140,74900,70490,65310,60410,55790,50960,46130,41090,35840,30380,24360,18970,15120,12390,10220,9030,7980,6440,4340,2100,-630,-3850,-7630,-12880,-18480,-21910,-23660,-26040,-28910,-33530,-39060,-44170,-47670,-49770,-50960,-50400,-47180,-42000,-36190,-27230,-25970,-27510,-31430,-36610,-41230,-44030,-45010,-44870,-44100,-42980,-43400,-46900,-51100,-55160,-58520,-60760,-61740,-61600,-60060,-57050,-52710,-46690,-39760,-33320,-27860,-24220,-22820,-23100,-24500,-26040,-27510,-28490,-28770,-28280,-27370,-27020,-27370,-28980,-32480,-35910,-33740,-5180,14420,30870,39760,41650,39690,38780,40670,44450,47880,48930,46270,39060,28910,18620,10850,7910,10500,17080,25760,35420,45850,54180,58940,61040,61180,60760,60480,61180,62650,63630,62370,58450,53130,46620,39410,31920,25060,18340,13510,11410,9940,7210,4830,1610,-1540,-4410,-7700,-12530,-16800,-19180,-20930,-24010,-28070,-32200,-38080,-44380,0
284,-48230,-50190,-51240,-51800,-51380,-48580,-43540,-36260,-27440,-19530,-15960,-19390,-29190,-42000,-55650,-68040,-76230,-78120,-74480,-68810,-62440,-56070,-50120,-45570,-43260,-42560,-39060,-34930,-28980,-23030,-17080,-11200,-7280,-5880,-6440,-8400,-11200,-13720,-16100,-18970,-21490,-22330,-22120,-22680,-24920,-28910,-34650,-41020,-43750,-37730,-22540,0,24150,42770,51240,51380,47810,45780,47390,51240,54740,55860,53830,49210,43470,37030,30870,23170,23310,25200,28140,32900,38500,42280,43190,41790,38850,34720,30940,28700,27580,27230,27160,27370,26670,24080,20230,15680,10710,6580,3570,2030,2590,4900,8120,11270,13440,13790,12180,8680,3920,-1610,-8540,-15820,-18480,-17920,-15120,-980,6020,11340,17780,24640,29820,31920,30800,25480,14630,-350,-17010,-33530,-46340,-53410,-55020,-53760,-51170,-48790,-46830,-44100,-40880,-37310,-33530,-29470,-25060,-21280,-18970,-18130,-17990,-17990,-18480,-19460,-20650,-21490,-21910,-22820,-24640,-26740,-29120,-31500,-34370,-34370,-32760,-30660,-29960,-32130,-35840,-37170,-32620,-21700,-7350,7770,22680,34160,41510,45990,48090,49630,50890,50330,47180,41790,33670,23170,13860,7630,7350,12110,19390,28000,36750,45500,53970,61320,66290,68110,67130,64540,61250,57120,52220,42840,38710,34580,29750,24290,19740,16940,15820,16520,18690,21630,0
285,24640,26040,25760,24570,21840,14630,4200,-7630,-19110,-31990,-43470,-49700,-52360,-52850,-51520,-47040,-41160,-36820,-33880,-28980,-23450,-21420,-23100,-30240,-42490,-58030,-76300,-93870,-104440,-106400,-94500,-84560,-74690,-66500,-60550,-57470,-56700,-57120,-56140,-52850,-46760,-38220,-29890,-23730,-21840,-23730,-28000,-32970,-36820,-39060,-39760,-39830,-39830,-40740,-42980,-46620,-49280,-51520,-53900,-56840,-58940,-57330,-49630,-34440,-11340,14910,35630,47110,49700,48370,48230,53270,56210,57540,54880,48020,38570,28210,20230,17290,20370,27650,37520,47670,56490,63770,68530,70560,70840,70070,68600,67620,67690,68040,67550,65730,62510,58170,53270,48440,43330,37940,32270,27300,23660,21070,18900,17500,16520,15260,11970,6300,-11410,-22260,-33530,-44100,-52850,-58520,-62580,-64960,-63560,-58870,-52290,-45010,-38150,-33040,-29470,-24710,-17710,-11760,-9170,-12950,-21980,-32200,-41790,-50190,-56490,-59710,-60480,-60480,-60620,-61600,-62650,-63420,-63560,-63140,-62230,-60760,-59850,-59150,-58310,-56000,-47810,-44730,-43890,-44380,-44940,-44380,-41930,-37730,-33250,-28910,-24850,-21350,-19040,-18200,-18900,-21350,-25410,-29680,-28770,-18690,-1050,18340,34090,44450,49700,51730,52500,53130,54460,55580,55720,53480,48090,39830,31290,25060,22890,24570,29120,36120,53550,61880,68670,73640,76860,79030,79800,78470,0
286,75600,70980,64610,56770,48020,38360,28840,20300,13930,9870,7560,5950,4620,3990,3080,2520,1610,-2030,-9030,-17500,-26320,-36190,-46690,-58660,-69790,-76090,-78540,-80780,-81970,-80640,-74970,-65240,-44660,-35070,-27720,-25970,-30940,-40180,-50400,-59990,-68460,-75670,-80990,-84630,-86870,-86870,-85050,-81620,-77210,-71750,-65730,-58800,-51450,-44240,-37870,-31990,-25550,-19600,-15190,-13440,-14630,-18270,-22890,-27300,-30730,-32830,-33530,-33040,-32060,-29890,-27020,-24360,-21350,-12880,-4550,8260,24710,42210,59080,75250,88340,95830,97230,93520,86100,77210,69160,61180,52150,44800,41160,41440,45150,52150,62160,73850,85960,97790,109270,119560,127610,132930,135380,134820,131390,125580,118720,111230,102900,93730,84350,74830,65170,56420,43540,39200,36120,33880,31360,28070,23660,17640,9730,420,-10010,-20790,-30660,-39620,-48580,-57470,-64330,-68040,-69300,-69790,-67760,-63140,-56840,-50260,-43330,-36820,-30800,-24010,-17500,-12810,-13580,-21210,-32620,-43260,-52500,-59850,-63840,-64400,-62790,-60200,-54110,-51450,-48580,-45360,-41650,-37730,-33530,-28840,-24150,-20230,-17780,-16800,-16870,-17150,-17640,-18060,-17920,-16870,-14280,-11270,-8750,-7560,-7560,-9240,-12250,-15680,-18970,-21840,-23800,-22820,-16380,-3640,13020,28210,39130,43890,42560,37450,29890,22820,19880,22330,22820,22120,20370,18690,0
287,18200,20090,25130,32130,40040,47810,54950,60130,62370,62020,60480,58590,56070,53060,50120,47530,44870,41440,36820,31360,25550,20160,15750,12600,10290,8680,7000,5320,3640,1820,-210,-2310,-5250,-9940,-16450,-24430,-40460,-48020,-54810,-60200,-63070,-64470,-64960,-64750,-63770,-61460,-57680,-54040,-50890,-46550,-40670,-36330,-35770,-39900,-47180,-54950,-62090,-68390,-73990,-77630,-80010,-81340,-81900,-81690,-80010,-77280,-73080,-68110,-62790,-57330,-51310,-45640,-40320,-35210,-30100,-24570,-15050,-11620,-8470,-5600,-2730,280,3010,5390,7140,8400,8400,6650,3430,0,-2030,-1680,2870,10010,17080,24430,33250,42420,51100,58800,66290,74620,83510,91910,97300,98140,95620,91350,86730,82950,80570,80290,82390,85680,88970,91000,92400,91350,88200,83300,77490,71260,65310,60340,56280,52430,47810,42560,37100,31780,26950,22400,18620,16030,13860,11550,9170,6650,3220,-1470,-7350,-14420,-21770,-27720,-31710,-34860,-37590,-40530,-45290,-52010,-58660,-63420,-66360,-68390,-68040,-64890,-59290,-51240,-34510,-29260,-28070,-30590,-35140,-39900,-43610,-46900,-49350,-50750,-51450,-51590,-51660,-51450,-50190,-47670,-44240,-39690,-34370,-29050,-23730,-18200,-11690,-4340,2450,7070,9380,9940,8960,6930,3220,-2450,-9030,-14980,-19390,-20650,-18480,-15050,-13790,-14700,-13860,6790,0
288,25620,45290,61950,71960,75180,73500,70070,67200,65030,64190,63840,62160,59290,55440,50610,46480,44940,45220,46690,49560,53200,56700,59010,59570,58870,57050,54530,51380,48160,45570,42910,39620,35420,29960,23590,17430,12460,8610,4970,1680,-5810,-8610,-9730,-8330,-6230,-4970,-6930,-12740,-20510,-26950,-31780,-37450,-44310,-50330,-54740,-53550,-47110,-37940,-28700,-22190,-19460,-18270,-17220,-18060,-19040,-18900,-19600,-24010,-32130,-42210,-54810,-66990,-76090,-81830,-84350,-85400,-86380,-87080,-87640,-86240,-83720,-78190,-75530,-71610,-66500,-61530,-57400,-54390,-54530,-56560,-58870,-59220,-55020,-47040,-38080,-28630,-18410,-7840,-1960,-2660,-5530,-8750,-11900,-13020,-9100,3430,23660,44730,62860,76440,83650,85470,86800,90650,96110,100100,99750,96040,88830,77770,62860,45010,19460,16240,19390,28280,39690,50610,59150,63840,64750,63630,62230,60480,57750,54250,49700,44520,38150,30520,22890,16240,10710,6510,3500,1680,910,700,420,-770,-3360,-6440,-9520,-12530,-15680,-19390,-23730,-28210,-33460,-40530,-48790,-55860,-59990,-58730,-54460,-49630,-44450,-39200,-34650,-31500,-30800,-33040,-37800,-45080,-54670,-65660,-75600,-80290,-76860,-67970,-58870,-50120,-43050,-38780,-37940,-39900,-43120,-45780,-47250,-46480,-42630,-36330,-28910,-22470,-18340,-16450,-15400,-13860,-12390,-11060,0
289,-9450,-8190,-7980,-10780,-12880,-15050,-17430,-19530,-21140,-22540,-23940,-25620,-25970,-20720,-6720,14980,38780,58240,69580,73500,75390,78610,82040,82880,79170,71120,57400,39550,22050,9870,6160,8960,15820,25410,36120,47390,57400,65240,70700,73640,73290,70490,66640,62650,57190,54880,51940,48370,44590,40950,37310,33460,29680,26040,23450,22260,21980,22680,24080,25830,27090,25060,19250,11200,2730,-5740,-15540,-25900,-36190,-45850,-52290,-55790,-58310,-60130,-61810,-63140,-62720,-61250,-59080,-56770,-55160,-56490,-59920,-62860,-65520,-71400,-71400,-68810,-64610,-60480,-57400,-55090,-52640,-49490,-45710,-41930,-38710,-35280,-32340,-30450,-29470,-28770,-27230,-25480,-24570,-25480,-28560,-32830,-36750,-39550,-41160,-41160,-39550,-36960,-33950,-31150,-30310,-33040,-37870,-40180,-36470,-25550,-8820,9800,25410,38360,39690,41020,44520,48370,51030,50400,45850,38710,29890,22400,20090,23450,30100,37730,45570,52850,58310,61250,61670,59990,57120,53550,49140,43750,38080,33390,29190,24920,20230,15050,9520,3780,-1190,-4340,-5600,-5110,-3920,-3150,-3360,-4060,-5740,-6860,-8120,-8540,-8470,-9800,-13300,-21140,-32760,-45360,-56490,-63140,-66080,-66780,-63770,-56980,-47180,-35910,-26390,-20090,-14490,-10640,-10710,-14140,-18970,-23380,-27510,-33390,-39970,-46620,-53550,-59710,-65870,-71540,0
290,-74550,-73850,-70630,-65240,-58590,-51590,-44940,-31780,-24850,-18410,-13720,-10920,-8960,-7000,-4830,-2660,-490,1400,2800,2030,-1680,-7490,-14560,-21000,-25690,-27160,-24010,-15540,-4620,4410,10430,12530,10500,5810,1890,1050,4620,12880,23170,31570,34230,31780,27580,25130,26320,31150,37870,46690,63770,66710,64890,59430,50540,40180,31850,25830,21560,18550,17500,18270,19040,18480,17010,16170,16380,16730,16590,16590,17010,17500,17080,15330,12460,9030,4830,-140,-5670,-11270,-17710,-24990,-33040,-39480,-42630,-43960,-43680,-39690,-31500,-22680,-15190,-3920,-4340,-11340,-22960,-37100,-52990,-67550,-80080,-88130,-91280,-90720,-87850,-84980,-83090,-82180,-81900,-80080,-75670,-70910,-66920,-63420,-60410,-58380,-57330,-56350,-54460,-51170,-47180,-44030,-42350,-40950,-39130,-36400,-33250,-30660,-28280,-26250,-25760,-27440,-30380,-33460,-38150,-34440,-24780,-10220,7490,25830,41020,50050,52010,49770,47600,46200,45430,44730,42350,36190,26740,18060,12810,12180,14840,18550,22190,25410,28980,32760,37380,42280,46480,49630,51800,53760,55300,55370,53830,50890,45850,38360,29540,20930,15330,12320,12460,13090,14350,15470,15400,15050,13510,10080,5040,-630,-6230,-11410,-16730,-23380,-31430,-39200,-45080,-48370,-49700,-49210,-47320,-44240,-39410,-33460,-26880,-21700,-20510,-24640,0
291,-33460,-44520,-54810,-63420,-69090,-70910,-70840,-70000,-68670,-66150,-63070,-59570,-51100,-45710,-39270,-32550,-26740,-22470,-20020,-18900,-18760,-18970,-19390,-20300,-21630,-22960,-24080,-24920,-25760,-25900,-25760,-25410,-25480,-25970,-27230,-29680,-33320,-35140,-31430,-20300,-2940,15330,30660,41160,47040,48930,49560,51170,54040,56770,57120,52290,42560,17080,7840,4340,5110,7140,9800,13440,17640,21630,25900,30590,34230,36540,38290,39270,39200,38570,37030,33880,28350,20650,12530,5250,-1050,-5110,-6440,-6090,-5460,-5110,-4970,-4900,-5180,-8190,-13860,-20650,-27790,-34650,-42000,-50680,-58870,-64960,-63560,-58100,-51380,-43820,-36890,-31150,-25760,-21560,-19320,-20020,-25410,-35560,-47250,-59500,-73080,-84700,-91000,-91490,-88410,-84420,-81130,-76860,-70980,-63980,-56980,-51240,-46060,-41160,-36470,-31220,-25690,-21140,-18480,-16800,-15260,-13510,-11410,-9660,-8330,-6650,-4760,-5110,-8400,-13650,-20160,-27650,-34020,-36960,-33880,-22610,-3850,18060,37660,50750,55300,54880,53060,52080,52500,53970,54250,50400,41790,29680,15750,3710,-3080,-3990,-140,6580,15470,24920,35000,45010,52710,57330,59080,58870,57610,55860,53970,52640,48650,43190,35980,29120,23380,18550,14560,11970,10850,10290,9590,9030,7910,5460,-140,-9310,-20510,-32200,-42350,-51520,-60130,-65520,-65590,-60970,0
292,-52710,-40950,-28420,-17500,-8330,-1330,1890,560,-5110,-15470,-29820,-46900,-65310,-82250,-93520,-97020,-94430,-81200,-75600,-70140,-64610,-59360,-54600,-50680,-47530,-45290,-43400,-41860,-40110,-37100,-32760,-28000,-23030,-18130,-14000,-11340,-10360,-10780,-12040,-13860,-15680,-18480,-21420,-23100,-23450,-23310,-22120,-17850,-7420,9730,30870,49770,63140,68950,68460,64960,61460,59360,56210,51730,35560,22960,11200,3360,-70,420,4620,11970,22470,34300,45430,54460,61320,66290,68600,68320,66290,63280,59780,56000,51380,44660,35770,25060,14700,6510,700,-2100,-1680,1120,4550,6930,7560,6440,4620,2240,-1470,-6160,-11550,-17360,-23310,-30380,-31780,-32410,-31290,-28560,-23660,-17780,-11900,-4900,1750,6440,9100,6860,-770,-10920,-22260,-35000,-46410,-53410,-54530,-50890,-45780,-41230,-37100,-32760,-29330,-27930,-29120,-31290,-32130,-31710,-31010,-30170,-28980,-27860,-26740,-25410,-23660,-20860,-17570,-14770,-12950,-14280,-16940,-20020,-22190,-23660,-24430,-25690,-28980,-33040,-33810,-27370,-12740,7140,25760,39410,46830,48510,47320,45430,44030,42980,39620,32340,20230,3850,-13440,-26110,-30590,-26810,-16310,-1680,15120,33670,51800,67480,79730,87080,88760,85680,80920,76370,66500,60270,54390,49350,44450,39340,33530,27650,22400,17990,13650,10080,7700,6930,7140,7490,0
293,5810,1540,-4620,-11620,-20300,-29610,-39060,-46480,-49840,-49700,-46900,-42420,-36820,-29260,-20860,-12250,-3780,2800,5530,3990,-1750,-12250,-25200,-38290,-60410,-65590,-66710,-65380,-62440,-58170,-54040,-51240,-48720,-45920,-43120,-39900,-35630,-30870,-25060,-18830,-13510,-10150,-9100,-10570,-13580,-17360,-21210,-25060,-28280,-30240,-30590,-29890,-28770,-27930,-28210,-30520,-34720,-38010,-36540,-28490,-14910,1400,15120,24990,29610,32620,35280,38990,41860,41930,38640,32620,25270,17570,11270,9660,12950,19250,26110,33040,40250,47740,54810,60410,63770,65730,66290,65520,63770,60900,56980,52570,48370,44170,39620,35280,31710,28070,24710,22120,20720,20160,19390,17640,12600,9380,6160,3220,-350,-4410,-8540,-14070,-20510,-26110,-30450,-33740,-35910,-37940,-39340,-38430,-33810,-25620,-14560,-3430,4900,7770,5950,910,-6510,-15610,-25550,-33950,-39340,-40950,-39970,-38080,-36050,-34860,-35140,-37380,-40670,-43470,-44310,-42700,-34370,-29750,-26460,-25060,-25480,-27020,-29120,-31430,-33530,-35070,-35560,-35000,-33810,-32900,-32060,-31780,-33040,-37520,-43190,-46340,-43400,-31360,-11340,10640,29680,43330,50190,53130,57820,66850,77910,87150,90790,88200,80920,70490,58100,47110,40670,41510,44590,47460,49910,51170,50750,49070,46760,44240,42140,40180,38010,35630,33180,29960,25690,20720,0
294,15260,9870,5110,1190,-1120,-2240,-2800,-3220,-4060,-6300,-10570,-16800,-24640,-33460,-41440,-46900,-49490,-50050,-50540,-50960,-50680,-48790,-48230,-49560,-50260,-49770,-47390,-40810,-31010,-20440,-12180,-10220,-14560,-23380,-33950,-44030,-51240,-54460,-53970,-51450,-48510,-46060,-44310,-43190,-42630,-42070,-41160,-40180,-38990,-36820,-34090,-30520,-24920,-18690,-13090,-8960,-6510,-5180,-4900,-5320,-6090,-7980,-15820,-21560,-27440,-32830,-37520,-41440,-43750,-42980,-37100,-25690,-9660,10220,30030,45290,54250,58100,60060,63210,67830,72450,76020,75110,69580,61180,52500,46690,44800,46060,49210,53340,57190,59500,60060,58800,56350,53200,50400,48300,46830,45640,42280,38850,34020,27860,21000,14070,8050,3430,490,-840,-140,1890,4550,6930,8330,7770,5530,700,-7490,-19460,-34650,-48020,-53830,-52570,-48370,-41720,-34230,-28910,-25620,-23310,-21700,-20860,-19810,-20860,-26740,-37030,-49630,-62930,-73710,-79940,-77350,-70980,-64540,-59990,-56420,-53760,-52010,-51450,-52150,-53060,-51870,-47880,-41440,-33880,-27580,-24010,-23100,-23870,-25060,-25830,-26040,-26180,-26600,-27230,-27440,-27090,-25970,-24360,-23940,-25900,-29540,-31710,-28140,-17640,140,21910,41230,52430,53690,48790,41650,41370,42840,44100,43890,42070,38850,35210,33250,34230,38640,45430,53550,61110,66850,70070,70700,69720,0
295,67900,65170,61040,55580,50120,45920,42840,39480,35770,31920,27650,24080,22470,22260,22890,23590,23730,23380,22260,20580,18830,17150,15260,5950,-1050,-6860,-11620,-17080,-24220,-32410,-38640,-40600,-39830,-37520,-36050,-37800,-41090,-42280,-40180,-36120,-31150,-26530,-24570,-26880,-33530,-42490,-50890,-57260,-59990,-59150,-57470,-56420,-55650,-54600,-52850,-50820,-49210,-47670,-45290,-42770,-39060,-33810,-27650,-15330,-10360,-6510,-4060,-3010,-3080,-4200,-6300,-8400,-9940,-11200,-12530,-14350,-17220,-21210,-24920,-26180,-23450,-14140,700,16240,29750,39270,42420,41790,40740,40950,43190,46480,48370,47600,43960,38570,32410,28490,28560,32760,39550,48230,57960,73710,77630,78190,75810,72450,68810,65100,61670,58310,55090,52080,48370,43540,38920,35140,32130,30170,28700,27020,26180,26530,26880,26600,25130,21910,17430,11550,4830,-1190,-6440,-12740,-19670,-25270,-27720,-27300,-25620,-23660,-22540,-22470,-24360,-26950,-25340,-20720,-14280,-9590,-10150,-15890,-25200,-38080,-53760,-67830,-76300,-77770,-75390,-72520,-70350,-68460,-66710,-65100,-63070,-59500,-54600,-48930,-43960,-39970,-36330,-33180,-30520,-28490,-28000,-29120,-30380,-31010,-30800,-29890,-28140,-25130,-21420,-18060,-15960,-16170,-18480,-21280,-18340,-10710,2520,17710,32410,44800,52570,56700,58660,59710,61530,63000,62860,61040,0
296,56980,50190,40880,31150,24290,21140,21420,24710,30450,36400,41090,43750,45150,46480,47460,48160,48720,49210,48790,47180,44730,41790,38430,33880,29540,27510,26320,26320,27230,28000,29960,32690,34160,33250,29890,23730,14560,3920,-6160,-15400,-24080,-32900,-40530,-44450,-45290,-43120,-38010,-30800,-24850,-22540,-21630,-20230,-18410,-17220,-18060,-21070,-26390,-34020,-44240,-55090,-63770,-67690,-67340,-65030,-62510,-59430,-49770,-44450,-39480,-34860,-31290,-28700,-26040,-22540,-18480,-14770,-12110,-10290,-9380,-9520,-10850,-13020,-14840,-15330,-14210,-12600,-10500,-8050,-5180,-2660,-1330,-2240,-4480,-4410,350,10570,25130,39410,49980,54600,52500,46410,40250,37310,36960,37660,37730,28980,20230,10780,4970,4340,9030,17710,28140,37870,45710,51030,53060,52220,49700,46410,43400,41230,39620,37870,35840,34580,34160,33880,33250,32270,30800,29120,27440,26110,24500,22680,19810,15960,11270,6230,840,-4200,-8820,-13440,-18270,-30380,-37030,-42840,-48160,-52990,-56980,-59220,-57960,-53270,-46340,-38850,-31850,-27790,-27930,-32970,-41440,-50820,-59220,-65380,-68180,-66780,-62930,-58660,-55230,-53270,-51660,-51730,-51520,-49630,-46270,-42630,-39830,-37380,-34440,-31430,-28910,-26950,-25480,-24500,-20930,-17430,-13510,-9800,-7070,-5810,-6230,-7770,-9310,-10780,-12670,-14350,-13300,-7070,0
