,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
1299,-187390,-186620,-178290,-166460,-154700,-145040,-138320,-134890,-135590,-141330,-148820,-151830,-145110,-133000,-130130,-145880,-172060,-194670,-209790,-214200,-201950,-169190,-130340,-100730,-78470,-60970,-47740,-40530,-34930,-25340,-11200,4690,21350,53830,75250,100730,127260,148680,164010,171780,177030,182630,190750,204890,225680,252840,278530,295050,303170,304780,301560,299600,301700,307020,309890,301840,280350,251440,221200,191940,163450,134330,104790,76930,50050,19600,-17780,-61110,-104860,-144900,-179550,-206080,-223440,-232190,-232890,-228410,-222040,-218190,-221970,-225680,-226660,-223860,-221830,-227080,-241290,-251860,-251650,-247520,-246330,-243110,-217560,-158900,-93310,-44800,-17220,-6930,-14210,-27230,-30450,-22400,-13160,-7630,-1190,7000,20020,39130,60060,81550,100170,114310,127050,138600,149730,162470,177450,193830,213360,237580,265160,287840,301140,318360,318430,312620,306530,294700,269780,228900,179060,126280,74270,27370,-9450,-33390,-48020,-60550,-75600,-95760,-121100,-148960,-176330,-200830,-220990,-234010,-237860,-234920,-228620,-220710,-211610,-204400,-204330,-210280,-217350,-226240,-240170,-256130,-262920,-254030,-231560,-204400,-189910,-187390,-182840,-168560,-150850,-116830,-98140,-78330,-59430,-45780,-37870,-29610,-17570,-840,19110,41440,66500,90930,110180,122150,130690,142100,156170,170870,186130,206570,233520,261380,286090,305340,318430,328650,337750,341950,338240,328650,316190,297220,268800,231420,1
1300,184100,132790,86590,50050,23170,1120,-22400,-48930,-110530,-144270,-175840,-200690,-215530,-220780,-216580,-205030,-190680,-178220,-171080,-169680,-173810,-181440,-191170,-203980,-218750,-227500,-227430,-217420,-203280,-195790,-198870,-203980,-204330,-197750,-180390,-152810,-123200,-99610,-83370,-71050,-57540,-41230,-23590,-3780,18270,41440,63490,84630,106190,130550,155750,176190,201110,216510,237720,262780,287770,310380,329490,342510,348110,346990,341180,332570,322490,310730,299040,284550,253680,201180,131740,55860,-13020,-64960,-97440,-116480,-129640,-137550,-145810,-156590,-170310,-186410,-200060,-207410,-206640,-202230,-194320,-186340,-180460,-174720,-168630,-161000,-151340,-142870,-144480,-170100,-189700,-214130,-229320,-218330,-178220,-125860,-86100,-69860,-68390,-72170,-75180,-74900,-69510,-60340,-48090,-30450,-12460,6020,30310,52430,77700,106470,124950,134050,136850,140840,149380,165270,190890,220920,247170,265860,280630,294070,303100,306460,304570,298690,288050,270620,245350,212030,114170,50050,-8540,-55300,-80080,-93730,-100380,-103040,-101430,-97230,-92330,-88270,-85050,-84070,-85400,-88410,-93940,-102060,-113680,-123760,-130620,-135590,-134680,-125720,-112280,-100660,-96040,-95410,-95760,-98980,-106610,-117460,-125440,-123060,-107730,-87500,-72520,-64610,-58870,-53900,-49210,-41720,-40320,-38570,-38080,-33460,-21980,-4410,17080,39620,59360,74830,86590,95200,102690,114100,133630,162330,194040,225470,257110,283290,1
1301,294910,291480,281680,269780,256270,241430,224770,202300,171640,130130,79730,25060,-21420,-52010,-71960,-88620,-106470,-125650,-144130,-161000,-174440,-183610,-189490,-191310,-189980,-182420,-177590,-172340,-167020,-163100,-160090,-161210,-159320,-152180,-139090,-134610,-144200,-165480,-185430,-194250,-189210,-168910,-139300,-108150,-84840,-73080,-66640,-62860,-59990,-56350,-48510,-38360,-28210,-14140,2310,18900,37240,58030,80430,101220,119140,134050,145880,155820,167370,182000,201040,225680,249620,272300,274120,270130,264950,261590,256690,248780,234290,213500,188090,160720,133700,100660,59080,16520,-19250,-46480,-68460,-88690,-109270,-130200,-149380,-165410,-177240,-185500,-191730,-197330,-200060,-199080,-196910,-195580,-195020,-194390,-193200,-187810,-176260,-160020,-140770,-128240,-131670,-145040,-154630,-159250,-162330,-154280,-134400,-109480,-87150,-67690,-51520,-38500,-26320,-10990,7420,25550,40180,49700,53550,54110,58380,70840,88900,108290,125440,138600,149030,161840,181510,205730,230230,254100,277270,296730,308630,311990,309400,303660,295190,283220,267680,248500,221970,183470,133840,75810,17080,-30730,-75670,-81480,-84560,-86520,-90090,-98070,-109690,-122710,-135800,-149450,-163450,-176540,-188930,-200340,-209650,-214200,-213080,-210210,-207410,-201670,-190050,-171500,-151830,-144900,-154630,-172550,-191590,-205310,-199150,-168840,-126980,-94080,-82600,-81620,-78330,-72170,-61460,-51870,-43470,-35070,-26950,-19460,-13370,-7630,1
1302,12040,28840,49700,71960,90790,104370,115010,125580,140280,162540,190400,218260,243670,263620,275100,276710,268590,260260,260960,267890,269990,258860,236180,207340,177310,145670,112210,76860,41440,10640,-11760,-28840,-42840,-53410,-60270,-64260,-67550,-71750,-77700,-85470,-94080,-102690,-110740,-126070,-135100,-147350,-160790,-170800,-170940,-164080,-162680,-170590,-182490,-197050,-212030,-223300,-225050,-208530,-176470,-141120,-108220,-82110,-67970,-61810,-58590,-54320,-46200,-33880,-19040,-5320,2310,3640,1400,0,7490,17710,33460,56420,78330,95060,106190,121730,144620,171360,200340,229180,269640,280280,283990,281260,274400,266070,253470,229950,194460,151900,105980,62790,25410,-3220,-20860,-31780,-40250,-48650,-59290,-72310,-87920,-104860,-121310,-135100,-146090,-156380,-166320,-174440,-180320,-184870,-190820,-199990,-207480,-206430,-191870,-166460,-140490,-125720,-127260,-141610,-162680,-179970,-183120,-129010,-92750,-68460,-56560,-51730,-43680,-41860,-38990,-34300,-24290,-11760,3500,16590,29470,46060,68600,92400,110600,122920,133000,146580,165690,186340,205100,222250,239190,258090,277480,293160,302820,304780,301910,299040,296310,285740,261800,233590,210350,189000,165130,134960,101010,62720,-19320,-56350,-88760,-116060,-139160,-158060,-172620,-183820,-192430,-199780,-206990,-213360,-217210,-217980,-217070,-216300,-215390,-213430,-210840,-209650,-211050,-215180,-221690,-228340,-227850,-214970,-196910,-182210,1
1303,-169400,-152740,-129850,-107450,-91770,-79100,-66640,-54320,-43400,-33600,-25830,-21070,-17710,-13580,-5040,33460,59920,86590,107520,119560,127190,134890,143920,154210,166880,184030,205170,227010,243950,254030,265720,283010,299810,308350,308770,306810,304500,299810,286860,262780,231840,195440,149940,98070,48860,11620,-13160,-31570,-49420,-70280,-95340,-122430,-148890,-172410,-191030,-204400,-211890,-212450,-204120,-203910,-211120,-223790,-233520,-229390,-210070,-190890,-183960,-192920,-220430,-257250,-272860,-252070,-208250,-159390,-121520,-103810,-103320,-107310,-106750,-101220,-93730,-85330,-78260,-70770,-54320,-26250,7910,42630,73360,96600,112980,124390,132160,137480,144060,155120,170590,188930,207900,223930,234570,244650,250040,255080,261240,266490,263830,251720,231350,204750,176260,146020,112910,78610,45710,16590,-7910,-27790,-43540,-56280,-68810,-83440,-100660,-118300,-134190,-146580,-155750,-160580,-160510,-156590,-149800,-138530,-124950,-114380,-109410,-109620,-112490,-113050,-106680,-93310,-81480,-75670,-75250,-79660,-96950,-91560,-77770,-63980,-51590,-42840,-39270,-39620,-41090,-44310,-48860,-52920,-56630,-59010,-57750,-51170,-39410,-22260,140,23940,44940,60690,71540,79170,85820,95480,112280,136850,164850,192080,212170,219520,217700,212380,202930,184590,158130,132510,114170,101010,87360,68530,44660,-2030,-18690,-31850,-42560,-51660,-58730,-63420,-65450,-65380,-64190,-63490,-64260,-67060,1
1304,-70140,-72870,-74900,-74830,-72940,-68880,-62720,-55440,-51380,-57890,-69720,-78820,-84210,-91140,-100240,-106470,-105490,-94990,-77000,-57960,-45990,-37240,-30590,-30870,-32410,-35280,-38710,-43470,-48230,-50680,-47530,-38710,-22400,350,26740,52640,73290,86310,94710,101640,110950,124950,143500,167230,192640,213150,222810,218190,198590,170660,148400,137970,133490,127680,118930,106960,92960,77980,60970,39830,15470,-9870,-33950,-55510,-73710,-88760,-101080,-112910,-125230,-137550,-147840,-156870,-176190,-185920,-191170,-190750,-187110,-184520,-189280,-204750,-223790,-231560,-222390,-202650,-171640,-134330,-100940,-73640,-53620,-47320,-44100,-37590,-29820,-23520,-15400,-5320,5530,16450,29750,47320,66150,80570,90580,100800,115500,134260,153790,171080,188720,209720,232820,252560,269850,286160,296100,310240,313740,307580,294140,276430,257460,237230,214830,183540,138880,85470,30870,-15120,-51380,-81550,-106680,-128030,-146300,-161280,-172690,-180390,-184310,-186340,-187880,-190400,-195720,-202720,-209300,-216160,-223230,-226660,-224000,-216230,-208530,-205240,-209510,-217700,-220570,-206920,-180320,-153720,-131460,-92540,-75740,-60410,-44660,-28700,-14700,-1260,9940,17430,22820,30660,42770,56630,70350,82880,95690,110180,123760,133980,143920,158200,178010,199640,225120,255780,283920,301910,309960,308070,297920,286790,273420,252630,226240,198240,166810,133000,95480,49000,-2310,-49770,-86730,-110880,1
1305,-126630,-153020,-166880,-180250,-190470,-196350,-198240,-197680,-195790,-192220,-186900,-182700,-182630,-185850,-188160,-188720,-184660,-169400,-145390,-126140,-118650,-122990,-133210,-144410,-154000,-154000,-132370,-91420,-48720,-18410,-1680,7980,15400,21770,25340,26180,27440,28840,30170,31010,31010,37940,57470,84840,113610,151340,159040,163660,167790,177310,192990,209860,225610,241780,256270,263830,262430,256270,249060,241430,228340,204890,169610,126980,89320,58310,26040,-10080,-42910,-65800,-78820,-89950,-104930,-124040,-145250,-165340,-181930,-194390,-202650,-205240,-200970,-190680,-178220,-166530,-158200,-157500,-163100,-168420,-155330,-137970,-123620,-114240,-107590,-101500,-98070,-101010,-108290,-105980,-90580,-71960,-57540,-46340,-37800,-31850,-25830,-18550,-11060,-5110,-70,7980,22330,42420,66220,89740,108990,122220,130690,138530,145740,152110,160580,175560,194530,213920,233590,249200,257950,260260,257460,253960,250250,218190,191030,163380,140490,119560,90860,55020,16800,-17780,-45430,-66990,-84560,-97510,-106890,-113750,-118650,-122640,-127120,-131740,-136010,-138950,-140350,-141120,-142310,-142590,-141750,-140420,-138530,-132300,-122990,-120890,-133490,-153440,-164570,-162190,-153300,-140910,-128170,-116760,-102620,-89810,-84000,-86030,-89880,-69860,-50750,-32200,-16520,-4690,3500,14140,32270,59780,92400,121520,140700,149800,152810,155680,164360,181720,204540,225960,241710,253400,261730,263970,262220,262430,1
1306,265580,266070,254100,227500,192360,154910,117530,82670,48580,14280,-17920,-46900,-71610,-92400,-112070,-132160,-151550,-167930,-186340,-190400,-193270,-195300,-195230,-194040,-192290,-189630,-187670,-188230,-190540,-192500,-189560,-175840,-152810,-136920,-138460,-154350,-174300,-188230,-184030,-166670,-131530,-104860,-88200,-76650,-63070,-47670,-37240,-32620,-28560,-24150,-20160,-13790,-3500,12460,32550,54530,76720,98000,118650,137200,153090,176540,188440,205940,222600,237440,257670,285250,309960,319900,314650,299670,278040,253190,229810,209160,182140,140700,92890,48230,10430,-18900,-40530,-56140,-68390,-81060,-97860,-119420,-143080,-164920,-182350,-194110,-201600,-199430,-190960,-183190,-175980,-168700,-162960,-159670,-161350,-163520,-159040,-142380,-118440,-131460,-146860,-156520,-157290,-146440,-126910,-101010,-75670,-59710,-50260,-45010,-40320,-29820,-14210,3570,19670,35000,49000,61810,73150,85050,98630,112070,125300,138530,150220,158970,164850,171780,181300,195440,211120,221410,224280,221690,218120,220920,230580,242200,253680,263970,263060,244090,164430,121870,78540,32270,-14420,-56350,-89180,-113120,-132090,-151830,-174020,-196980,-217280,-232400,-239470,-236880,-226030,-209720,-192080,-175910,-162050,-154000,-153790,-158900,-163940,-163170,-151760,-129780,-111580,-108360,-117950,-130550,-141540,-148260,-144830,-128380,-102690,-75670,-53760,-35910,-20510,-8750,1540,15120,19530,24010,27440,28980,28840,32200,44730,65870,1
1307,91560,116200,133350,142170,151130,162680,176610,193410,214270,235690,254030,268730,276570,276360,271740,265160,258440,252140,245700,232680,206220,166040,120120,79240,40110,630,-35560,-67270,-93730,-116200,-137200,-158690,-179830,-198800,-213430,-225260,-226030,-226100,-226380,-225610,-223020,-220640,-220780,-225750,-233520,-238980,-235480,-222320,-202090,-188020,-176680,-168280,-172270,-184730,-194670,-190540,-166670,-129640,-93800,-65240,-42560,-22400,-5810,7210,17850,28700,40740,54670,71400,90300,110740,130900,145670,153580,159670,170940,189490,211680,253190,272580,292110,312480,328230,333130,330120,324520,318430,309890,295190,271180,233170,184870,134190,84770,38150,-2800,-34650,-57960,-75530,-91000,-107730,-125720,-143010,-158340,-171220,-180740,-185850,-187390,-188160,-189700,-191520,-196420,-203700,-211330,-217630,-217910,-208180,-184310,-154070,-140350,-152950,-178710,-216370,-219800,-203140,-169750,-135450,-109410,-91000,-75110,-61180,-47810,-34510,-21490,-9730,-280,7210,15400,27790,46130,73850,108850,140910,162610,172760,174860,173950,178920,195020,220710,253120,286790,312900,323610,317590,305410,301000,306040,309750,306600,296240,277900,250250,214410,171010,75110,34860,1750,-26040,-49420,-70000,-89530,-110880,-134470,-159670,-184660,-207760,-226730,-240100,-244720,-238420,-228200,-217560,-209090,-207690,-212520,-223300,-239680,-253610,-259840,-258650,-254940,-255010,-257530,-257950,-251720,-239400,-224770,-208530,-188160,1
1308,-165970,-145320,-127960,-111160,-91350,-67340,-37730,-3430,32620,86730,103530,113750,116200,114100,111300,113260,124670,145390,170520,195160,217490,236110,250040,257950,261170,264880,272160,280350,286720,293510,298480,289310,255080,201250,142800,93030,55510,27650,4060,-17640,-38010,-56560,-74480,-93310,-114240,-136010,-158550,-180740,-198380,-210350,-218470,-224980,-228130,-224070,-220010,-212240,-201250,-191660,-183610,-176820,-175070,-178010,-181370,-178780,-168700,-158760,-160020,-168770,-171710,-161840,-137760,-104790,-70070,-41650,-22610,-9870,1330,14140,30170,49280,69230,85120,95620,101150,106680,118860,140140,164360,190190,211820,227990,245700,260610,273140,285250,298410,313950,333900,338660,347830,362110,372470,367220,344610,292320,211260,122640,52290,8400,-16730,-31360,-40180,-47110,-58450,-75880,-98840,-125720,-154280,-180670,-202090,-216790,-224420,-226100,-223160,-217980,-213920,-213920,-217000,-220430,-224210,-229740,-236320,-239890,-235410,-222670,-211470,-211190,-221130,-235900,-242270,-230160,-148750,-103110,-72380,-55160,-38850,-23730,-5530,14490,31990,47180,59080,68530,78890,91000,103460,114730,127960,143640,157710,171920,186970,205240,227990,254170,279860,298900,311080,320110,327250,329070,324450,315070,314720,313950,289520,242550,182000,124460,83370,57750,43540,30310,13300,-9660,-68320,-98140,-125930,-150640,-168630,-178850,-182350,-182000,-180740,-180320,-181230,-182490,-183540,-184380,-183610,1
1309,-182630,-184520,-186200,-183960,-181930,-186410,-200690,-216650,-230720,-244020,-243810,-221690,-181300,-136990,-107380,-87360,-71960,-62580,-54810,-43820,-31360,-16730,-2870,8960,19110,28770,39270,51590,76510,90580,107100,123760,139230,153230,168840,188720,210980,229880,243530,254240,262710,270060,279300,288820,292600,287140,275520,260750,241850,217560,188510,157500,126350,93100,58100,24990,-4760,-31150,-54600,-75810,-95200,-112350,-126770,-137760,-144760,-148820,-151900,-155750,-161840,-162540,-162050,-162890,-161770,-165270,-168070,-168350,-167580,-170660,-178150,-181160,-176470,-168840,-159320,-149940,-142240,-136430,-130830,-122150,-108850,-91700,-72660,-57120,-48160,-42420,-36610,-29400,-19950,-5880,14700,40320,68740,95760,116340,130900,143290,155260,169820,187670,205380,219660,228480,236110,245070,254730,261380,267680,266700,259280,243880,218400,183610,142380,103600,72940,47460,20650,-9310,-40320,-69510,-96670,-121660,-145530,-167930,-188090,-203980,-213010,-214970,-210280,-199710,-185290,-169680,-154140,-140980,-133140,-129220,-127470,-125090,-117600,-103040,-93800,-101570,-124670,-150290,-168140,-178080,-179130,-167720,-141470,-105140,-71400,-26810,-14980,-6790,-210,4690,8400,12250,16310,20860,26810,36400,50120,66500,82880,98910,109690,119630,128100,136360,147490,163240,181510,199780,216580,232820,248570,262920,273770,279440,280490,276010,262500,243040,219940,193760,161280,121380,78680,39410,7840,1
1310,-14910,-33740,-52360,-72520,-113190,-129780,-143990,-154420,-160300,-163170,-165340,-168210,-171710,-176050,-179270,-180250,-182490,-185710,-188650,-191310,-198380,-208880,-219520,-224420,-225470,-225190,-220150,-203630,-177100,-149590,-126700,-105210,-82950,-61810,-43960,-28560,-15190,-3220,7770,17010,24710,35210,45990,59710,76650,89530,99610,111300,125230,157780,173600,189420,207690,231210,258720,282870,298620,304850,305410,305480,306040,302330,291480,272370,247170,215040,175770,132020,88970,49840,16800,-11970,-39760,-67970,-95130,-118650,-137760,-151690,-160510,-164990,-166600,-167160,-168000,-169120,-172410,-179200,-188720,-198730,-209440,-211820,-206220,-200200,-184730,-175980,-178920,-195370,-208810,-204890,-188160,-170170,-154350,-136150,-114520,-89880,-63910,-42070,-26250,-12880,1050,16380,32270,47810,62440,76020,87570,99400,110250,116340,124250,130340,137900,152670,175000,203630,233520,259700,279720,291830,297780,304290,306320,288750,253400,218260,195230,182280,152810,118720,77280,37520,7140,-15190,-34370,-52080,-68460,-80850,-89250,-97020,-105560,-115500,-127260,-141050,-157010,-173320,-187530,-201180,-214970,-223580,-220780,-204540,-181300,-168210,-177590,-205100,-232050,-238140,-217420,-180880,-144340,-120470,-110810,-108780,-105000,-93380,-78400,-62440,-48790,-39550,-33250,-27020,-20860,-8190,13230,42070,74900,102830,120050,129430,138530,151480,167300,186480,208950,232190,253330,268590,273210,269500,267330,269640,1
1311,266770,250530,222530,189980,161560,137760,111440,77350,36540,-1890,-28980,-45780,-57330,-65800,-72660,-79380,-88060,-98840,-110180,-120960,-131110,-139650,-144900,-147280,-149520,-156660,-167160,-175560,-178570,-175910,-168910,-162610,-162190,-162610,-157500,-148960,-144550,-139090,-124530,-101150,-82320,-59080,-42840,-26670,-18830,-14700,-12110,-8400,-3010,3010,8960,17290,30730,50190,72170,92890,111650,129080,145110,160090,175910,191660,209090,231560,257530,280420,292810,297290,295750,290150,272300,235830,186620,140280,102970,70700,38710,4970,-26110,-50190,-68250,-84700,-105000,-128170,-150920,-170310,-184590,-193340,-197260,-198100,-198310,-197540,-196560,-197540,-200620,-205170,-212100,-220430,-226730,-215810,-186480,-147840,-120890,-124810,-153230,-178290,-193760,-205100,-199010,-170730,-129360,-90090,-31220,-8400,8890,20160,26320,29400,32130,35910,39690,43190,47810,56280,71960,92960,114380,129990,142940,153860,162190,169960,179060,192780,213360,236040,254380,265370,269570,269150,265720,259630,247870,229110,202370,169190,137340,106960,74480,39060,3290,-26600,-47460,-61670,-73780,-86660,-119070,-137200,-153300,-165970,-175420,-181790,-183680,-179480,-170730,-163380,-160020,-158760,-157780,-152390,-140280,-126910,-121660,-129570,-141750,-148400,-152320,-157150,-158200,-147560,-126490,-96880,-74130,-59220,-47810,-36820,-24780,-13300,-3500,4480,10710,15890,21210,26950,36260,50890,72310,95550,115710,133630,1
1312,138530,144620,152670,164990,180250,197050,213220,225330,233590,239750,243180,244090,243530,233310,207130,164920,123550,95130,76300,51870,19320,-14140,-38710,-52780,-60970,-66570,-72380,-79730,-88690,-98280,-106330,-111510,-114520,-116900,-118790,-120890,-122990,-125720,-130970,-138460,-146650,-153230,-137690,-117810,-104020,-106330,-119630,-132720,-141260,-147910,-154980,-154490,-137970,-111020,-85120,-66500,-55020,-44380,-30170,-13230,2170,13510,21070,26880,31640,35350,38010,40320,45990,57470,72870,89250,102830,113330,122570,130550,139160,153860,177590,202370,222390,238210,254590,270200,280070,284130,269640,251230,225470,193550,159390,127190,92960,54950,18550,-12740,-38640,-59920,-78120,-95130,-112630,-130620,-147280,-160650,-169890,-175910,-180320,-183820,-186060,-186340,-184450,-182210,-179410,-176680,-176260,-174580,-167160,-152180,-137760,-138530,-155540,-171220,-176680,-179760,-180390,-170660,-145600,-116830,-91280,-51660,-40040,-33600,-28140,-21560,-13790,-6090,1400,5530,6790,9520,17990,33740,55930,80080,100310,115500,130340,148960,168280,186410,208110,233800,257460,273420,284130,288260,285110,277760,267960,251930,225750,191380,154840,119350,81550,41160,2240,-30450,-54110,-70910,-84980,-98630,-124670,-135730,-144830,-150990,-154070,-155120,-155540,-154560,-152740,-151200,-149870,-148610,-148400,-147630,-142030,-132720,-122360,-105420,-94220,-100170,-121870,-142030,-151690,-155680,-153510,-139860,-113400,-80290,1
1313,-50820,-27300,-10500,-420,5670,10780,15680,20930,27580,33670,37030,37030,34650,35210,41650,53690,82250,91000,97300,104930,114940,126840,140350,155050,171500,189000,202020,207550,210420,215320,217000,207410,185570,160300,139230,121730,100940,69440,31360,-6300,-38220,-60410,-75740,-89040,-102200,-114450,-124810,-134400,-143850,-150990,-153930,-152670,-150360,-148470,-147350,-145810,-141960,-136850,-133630,-121590,-107380,-93030,-86030,-87570,-88970,-88480,-84350,-85540,-91420,-95060,-86870,-69650,-49980,-31640,-17220,-7630,-840,4550,9660,14560,18900,22890,26040,28350,34580,47600,67130,89600,108010,121660,134190,143920,151550,161910,177310,191100,200830,210560,226380,246190,264110,291060,296590,290920,269010,232820,190610,152880,127960,112070,96040,77000,56000,35420,14770,-8050,-32830,-57680,-82530,-106190,-125650,-139440,-147000,-150080,-151410,-152880,-155330,-158900,-164220,-169680,-174090,-177380,-179900,-180390,-178010,-171360,-163590,-164990,-175910,-185220,-190680,-192570,-187460,-172340,-131180,-116340,-101360,-82600,-63210,-47110,-36190,-28700,-21070,-15050,-5040,4690,15260,30240,47600,65100,81130,95830,108290,118090,124950,131810,141960,156730,175140,194740,212310,226870,238350,244440,249410,256270,262570,265720,265650,260680,246190,218330,178850,134120,90860,52290,-5180,-24640,-38850,-50260,-61180,-73710,-89600,-108080,-126000,-140560,-151410,-159040,-164150,-167650,1
1314,-168770,-166320,-163380,-162190,-164080,-169470,-176400,-182560,-184730,-181930,-175700,-171500,-173320,-177030,-177450,-171220,-156310,-136500,-116970,-98350,-80500,-64190,-50680,-40390,-32690,-26600,-22260,-19740,-17290,2310,23520,48790,73150,92890,107380,118790,129570,142240,159250,178920,197120,216650,240030,261870,277480,286580,289100,288680,286580,278670,260680,235690,206570,175910,143780,107310,68530,32620,3710,-19880,-40040,-58240,-76440,-95410,-114940,-133980,-149870,-161070,-167020,-168210,-166670,-163590,-152810,-147280,-145110,-147210,-150780,-152740,-151760,-149240,-143990,-138950,-140840,-146090,-143920,-140070,-141260,-140280,-130200,-110110,-86310,-67340,-55930,-46900,-37240,-26250,-14700,-4340,4970,12740,18270,20930,23030,29260,42350,59920,80780,102130,118160,127750,132650,138530,149870,166180,204750,224770,241010,250040,254100,254520,249970,236110,211540,183960,160160,140070,122360,102340,76020,45080,15120,-11410,-34510,-53760,-69580,-83580,-96740,-108360,-118090,-126490,-133140,-137410,-140560,-144270,-147490,-150990,-155260,-160090,-167510,-172830,-169820,-157640,-140910,-130760,-133700,-142940,-151340,-158200,-169680,-164080,-150640,-135520,-120750,-101990,-80150,-59360,-39270,-21700,-9030,280,7490,13650,19040,26040,37940,55230,75390,92680,108290,121800,132370,141890,151200,159530,171850,191380,213640,233940,249480,259630,264880,267890,270060,272090,276360,282030,282170,269080,240100,203140,1
1315,132020,96460,62930,34440,11620,-6580,-23310,-41720,-64330,-91070,-121100,-151760,-178780,-199290,-211470,-217280,-220710,-223230,-223300,-220780,-217070,-216930,-224140,-237580,-248920,-249410,-241430,-233240,-234150,-243740,-262850,-284760,-293300,-270970,-210840,-143150,-98980,-75810,-55720,-30660,-5880,14700,31290,58240,69510,79450,88340,97510,109270,124250,139580,151900,160440,166320,173670,185780,203210,222600,239540,253400,268450,281960,292180,301560,308210,309400,307370,303170,287490,257600,220850,187390,158480,131810,103950,70350,32060,-6510,-42980,-76300,-106890,-136360,-164290,-189280,-209860,-224560,-234150,-232750,-229180,-224000,-216860,-208950,-202370,-200970,-207830,-217280,-219520,-211050,-197680,-185850,-177380,-173460,-176610,-181790,-178780,-165200,-146370,-126140,-102340,-75390,-47740,-22750,-3640,11200,24290,34860,42840,50540,60480,74760,94710,117530,138250,153160,158340,157990,159670,169400,182560,197610,234290,252630,271110,285950,293580,294910,292040,287490,282660,274540,255780,221200,174090,124320,79100,41020,7420,-22120,-44660,-60270,-73570,-88550,-107170,-130060,-154840,-178430,-199080,-215110,-225190,-230370,-231700,-230230,-226450,-221130,-217420,-219030,-225050,-228480,-225050,-214200,-196630,-180670,-175210,-181160,-190470,-198310,-189910,-160650,-119980,-85260,-61600,-42910,-27160,-13090,-1680,7000,15190,25270,37590,49840,63000,76860,93170,111230,128030,140700,148190,152810,160090,172550,1
1316,189630,207620,226380,250040,278950,305550,318850,316050,305200,294280,285390,270900,245840,212100,176890,146230,92190,67970,46340,26810,6860,-14980,-37030,-57680,-77350,-95690,-111580,-123830,-132510,-137550,-139930,-141330,-144760,-151060,-160440,-171430,-180950,-184310,-178220,-169400,-171360,-187670,-213850,-241220,-262710,-266630,-244930,-200480,-157570,-120330,-89740,-68530,-58310,-54320,-47740,-39130,-31010,-21980,-420,11480,21070,29960,42910,60830,84910,112490,136080,150780,159950,169750,182560,198100,213850,228130,240520,252000,261520,266980,268800,267960,261590,248780,228970,201040,165620,127680,87920,44520,-210,-40880,-72380,-94220,-109130,-120540,-130970,-143290,-157500,-171220,-182980,-192220,-197540,-196210,-193130,-190890,-190820,-194600,-200130,-206430,-211820,-208110,-189840,-163310,-145740,-150220,-167090,-175770,-171780,-160650,-146440,-124320,-96600,-75880,-59150,-40460,-23800,-10220,2240,14420,25970,35980,44100,50260,55650,62020,71330,87780,105910,123060,137410,148890,160930,177030,197400,238350,255430,269150,282800,296030,303660,300930,289660,278040,268730,259840,242970,213150,177590,136010,93590,51730,12810,-19390,-43890,-61390,-74480,-86940,-101360,-119140,-139860,-161980,-182840,-199360,-208810,-209510,-200060,-183400,-167650,-159880,-158130,-161420,-170310,-179760,-183750,-182350,-181160,-184730,-202860,-217490,-220640,-195300,-158690,-127120,-102270,-85680,-71610,-58030,-44940,-33810,-26740,-19390,1
1317,-8680,2030,10150,14770,19250,28700,44380,65380,89810,115150,136570,153860,168420,179270,188720,202370,226170,258720,289310,306250,302680,285250,264950,249410,235340,222180,213850,210210,202090,150080,109900,68180,31500,4550,-12530,-22680,-31780,-45710,-63490,-83440,-105630,-127960,-146370,-158270,-163450,-163450,-161980,-162260,-166320,-175560,-187670,-197400,-199500,-190680,-175070,-162610,-161910,-171990,-187600,-201110,-209510,-206290,-182140,-139580,-95830,-62650,-40670,-21910,-2240,12950,21490,24570,24920,28910,31290,32060,33460,38850,50330,66430,87010,109480,131390,150220,165690,179970,195160,214830,236950,252560,264180,271950,278040,281890,287490,290850,284410,257390,206080,160370,120960,89600,63910,36400,10150,-11830,-30450,-46900,-63560,-81690,-101570,-122150,-140980,-156170,-166320,-171080,-166880,-161000,-153790,-145950,-139930,-137900,-138460,-137130,-131670,-121940,-108220,-92330,-83930,-90580,-113470,-142870,-170450,-189280,-178150,-139510,-93100,-60900,-47040,-38780,-31640,-28630,-30380,-33670,-34230,-30940,-27580,-24850,-27090,-26670,-13510,13440,47950,81410,108010,126280,138600,149030,159740,196210,220990,241920,256200,266280,271600,272230,268100,261100,249760,229740,207200,188020,164640,131740,90090,44590,490,-38990,-67550,-83020,-89810,-97510,-110740,-129990,-154420,-180180,-203000,-219800,-229320,-232680,-231840,-230020,-229040,-228480,-228410,-232050,-239050,-246680,-249270,-242060,1
