,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
10,5390,4270,490,-5040,-10430,-14000,-14630,-12600,-10010,-9100,-10780,-13790,-16590,-18200,-18830,-18480,-17430,-15890,-13580,-10850,-8190,-5530,-2450,1540,6160,10710,14350,16240,16450,15680,14770,14490,15050,16240,17780,17570,16660,15120,13090,11340,10640,11480,13440,16240,19250,21210,21490,19740,16520,12320,7420,2450,-3290,-9170,-13020,-14420,-13790,-11900,-10640,-11690,-14630,-17290,-19390,-20020,-17920,-13300,-7490,-2100,1680,3710,3850,2380,140,-1750,-4620,-5810,-6510,-6510,-6230,-6300,-6720,-7630,-9240,-11760,-13650,-14630,-15260,-14630,-12320,-8120,-3500,-840,-1260,-3850,-5950,-6510,-6300,-6860,-8890,-12040,-14490,-14000,-10990,-7350,-5390,-6440,-10150,-15400,-20370,-23380,-24220,-23940,-22680,-20650,-18270,-19460,-20580,-19530,-15890,-10570,-4480,2240,9310,15890,21140,24430,25970,26110,25480,24500,23590,23240,23520,23590,22680,20090,15680,10500,5740,3010,4060,9380,18410,28140,36120,41440,42840,40180,34650,26320,14350,1120,-9870,-16520,-13020,-8120,-3780,210,2870,3010,1960,1750,3920,8260,13230,17570,19880,20300,20020,19110,17780,15610,12530,9100,8540,8540,7140,4830,3640,3780,3500,2800,2310,980,-2030,-7210,-13230,-19250,-23310,-24360,-24360,-24710,-26810,-35560,-38360,-38710,-37380,-33600,-25900,-14630,0
11,-3080,4760,6230,1330,-8120,-18620,-28140,-36890,-44520,-50680,-54950,-56980,-57050,-56630,-56840,-57960,-59570,-62230,-65660,-67900,-67410,-63350,-55370,-43890,-30100,-16380,-4970,3640,9240,12250,12880,11900,10430,10430,12040,13790,16520,20230,23660,25340,24570,21490,16660,11620,7280,3500,490,-1120,-420,1610,3570,5530,8120,10850,12530,12460,10220,6020,1540,-2170,-4970,-6020,-4830,-1330,3850,9450,14420,18130,19810,19110,17010,14210,11060,4060,1330,70,140,1050,2380,3430,3850,3430,2590,1680,420,-1890,-5250,-9450,-13230,-17010,-21070,-23240,-22960,-19320,-12180,-1890,9870,21560,32620,42630,51310,57540,59990,58240,52990,44800,33320,18550,3290,-9380,-18480,-23660,-25620,-24010,-10710,-1260,8120,15820,20440,21840,21140,19180,16520,13020,9380,6370,4900,5110,6510,8610,10710,11830,11480,9380,5740,1470,-3640,-8890,-13020,-15610,-16870,-17080,-16240,-15120,-14630,-14630,-15050,-15960,-16100,-15750,-16450,-18970,-22750,-27020,-34860,-38430,-41160,-42770,-43050,-42350,-41090,-39340,-37380,-34860,-31360,-26740,-21140,-15400,-10010,-5320,-1890,-280,-210,-770,-1190,-1540,-1960,-2800,-3430,-3500,-2940,-1960,-630,560,1680,2240,2240,1750,1120,700,280,-1540,-5250,-9170,-10290,1540,11410,22330,32900,41300,0
12,45920,46620,44100,39480,33460,26180,18200,11060,5670,2870,2590,3920,6160,10080,15610,21420,26810,31780,35980,38990,40740,41160,40110,37380,33530,29120,24570,19950,15820,13090,11970,11900,12040,11620,10150,7280,-840,-4270,-5600,-4480,-2730,-3150,-6580,-12600,-19950,-26320,-30310,-31920,-31290,-29890,-28630,-26530,-22470,-16870,-11060,-6300,-4060,-4410,-8260,-15400,-23940,-33320,-42560,-50820,-57680,-62160,-63490,-61880,-57190,-49420,-39620,-29260,-19810,-12040,-6230,-2730,-2660,-6580,-12320,-17780,-20650,-20160,-16730,-11480,-5950,-1400,1470,2520,2030,140,-2660,-6090,-9380,-11200,-10290,-6090,1890,12670,24500,34790,42210,46900,49840,51660,51870,50050,46340,41300,36400,32760,30310,28700,27790,28070,29260,30380,33040,35560,38640,41790,44800,47180,48650,48860,47880,45710,42140,37380,32340,28000,24430,21210,18340,16240,14490,12320,9590,6370,2730,0,-1050,-350,1260,2660,2940,700,-3290,-7700,-11550,-15050,-18620,-22680,-26880,-30590,-33670,-35910,-36960,-37380,-36960,-35910,-34510,-33250,-32410,-31990,-32060,-32340,-32620,-32900,-33390,-34580,-36190,-38220,-40530,-41230,-40320,-37170,-31570,-24920,-18900,-14210,-11760,-11620,-13300,-16170,-19600,-21700,-21140,-18970,-16450,-13930,-11970,-10780,-10990,-11550,-10360,-6510,630,24360,37100,48790,0
13,59220,67620,73360,76230,75670,70980,63140,53410,42560,30380,18340,8680,2520,70,630,3290,7560,12950,18760,24360,28770,31920,34020,34930,34440,32550,29820,26810,23730,20860,18270,16240,14770,13510,11830,9450,6090,-1540,-4130,-5110,-4900,-4550,-5670,-7140,-8120,-9380,-11270,-14000,-18200,-24850,-33110,-41370,-48580,-52780,-54390,-53970,-51030,-45850,-39550,-34930,-32760,-33600,-38990,-48650,-59990,-70630,-77840,-80430,-77140,-67480,-53130,-36960,-21490,-8470,630,4620,0,-5180,-9800,-12670,-13370,-11550,-7350,-1750,3850,8470,11620,12880,11970,9940,7840,6440,5250,3150,2170,3920,8470,15750,25130,33880,38780,40670,42420,45010,47460,47810,44940,39760,33250,26740,21140,16520,13510,11690,10010,9100,11970,14210,17010,21280,26600,31430,34510,35420,34160,31220,27160,22820,19110,16240,14490,14070,14560,15260,15960,15260,12040,6510,70,-5880,-10360,-11690,-9800,-6090,-630,6300,14140,21280,27160,31220,32270,29330,22890,14350,6580,-6580,-10780,-12880,-12950,-11200,-9380,-8890,-10080,-13230,-18410,-24150,-28560,-31080,-32060,-31500,-29680,-27090,-24360,-22050,-20510,-20090,-20790,-22190,-23590,-24290,-24220,-23310,-21280,-18270,-14350,-9520,-4690,-700,2660,5250,7350,8540,8750,8190,6580,70,-70,4620,13860,26600,0
14,40180,52290,61460,66710,68040,65450,59780,50610,37520,22400,6300,-9240,-21770,-29120,-31500,-29260,-23940,-17290,-10570,-3920,2240,6650,8890,10430,11760,12390,12600,13650,15820,18900,22190,25060,27370,28840,29470,29050,28210,26110,22610,17990,12530,7840,5810,6650,10430,16730,24500,31780,36190,36400,32130,23940,12950,490,-11060,-21490,-30170,-35490,-36960,-36610,-36050,-35000,-33460,-31570,-29260,-25760,-21350,-16590,-11690,-6650,-2240,910,2660,2590,490,-5600,-7280,-7280,-5740,-3080,-210,2310,3780,3990,3290,2520,2100,1190,-210,-1540,-2590,-2940,-2450,-1890,-2520,-4620,-6930,-8190,-7070,-3500,560,4550,8470,11830,15260,19670,24710,29260,31500,29820,24990,17850,10290,3500,-2030,-6930,-5740,-2590,1680,6510,11410,15960,19950,22820,24220,24430,23660,22330,20370,18200,16170,14770,14350,14700,15330,15330,14140,11410,6860,1120,-4830,-9310,-11130,-10010,-7000,-3640,-210,3010,5110,5670,5180,3920,1330,-3780,-10570,-17430,-15540,-11690,-7350,-4760,-5810,-10360,-16380,-23730,-32130,-39340,-43470,-44450,-42910,-39200,-33880,-27860,-22330,-18270,-15400,-13370,-12250,-11690,-11480,-11550,-12110,-12950,-13790,-13790,-12320,-9310,-5320,-1330,1820,3920,6090,8540,10710,12460,13300,12460,12600,15050,20230,27300,0
15,33040,35700,35420,33390,31150,29400,27720,25900,23940,21490,18760,16940,16940,18270,20300,22400,25060,28420,31360,33110,34160,35280,37170,40040,42630,44170,44660,44450,43540,41510,38360,34720,30940,27020,19950,17150,14910,13510,12600,11060,7910,3080,-2660,-8190,-12180,-13930,-13090,-10220,-6090,-2450,-1330,-2730,-5740,-9660,-14910,-22960,-34510,-48370,-61390,-70280,-73920,-71820,-64400,-53480,-42490,-34790,-30940,-29260,-28910,-30450,-33110,-35840,-37660,-34300,-27930,-19810,-11760,-5320,-1750,-1120,-2100,-3640,-6090,-8960,-11200,-11550,-9660,-6440,-2520,2100,6580,9730,11130,11620,11900,12670,13090,12670,12600,15680,22470,31290,39620,44940,47180,47950,47600,45780,42420,37240,30940,25550,21910,17150,15540,14770,15050,15050,14560,15330,17430,19810,22330,24850,26880,28420,30170,32340,34090,35140,35000,34370,33110,31150,28910,26670,24150,20720,15750,9520,3220,-1890,-5670,-7770,-7840,-6160,-3780,-2380,-2380,-3150,-3710,-3500,-4830,-7490,-12110,-18060,-24290,-31430,-38570,-43890,-46760,-48160,-49350,-51310,-53340,-54880,-55790,-55510,-52990,-48230,-41650,-34020,-26600,-20790,-17360,-16030,-16520,-18130,-20230,-22470,-23870,-22750,-19040,-13300,-6650,210,6650,11340,13790,13790,12180,8540,8750,10640,13370,16520,20580,25900,31150,33600,0
16,32690,30800,30870,35210,43400,51380,54670,52080,45780,39130,35280,36890,43470,51170,55790,56700,55580,55300,57400,61810,66850,70420,71750,70280,65940,59850,53060,45920,39060,32970,28210,21770,20020,20230,21210,21630,21350,19880,16590,12250,7420,2660,-560,-1610,-1190,140,1610,2450,1260,-1680,-5810,-10220,-15120,-21420,-29820,-40320,-51380,-61320,-67900,-70000,-67900,-62370,-54810,-48440,-45780,-46130,-49420,-54320,-58100,-57750,-51870,-30450,-19320,-9870,-3430,-910,-2170,-5810,-9730,-12810,-14560,-14630,-13090,-10360,-6930,-3150,770,3920,5040,3290,-1050,-7280,-14700,-21840,-27090,-28140,-23170,-12530,2730,19320,33040,41860,45150,44730,41720,36120,27720,17430,7280,-2310,-18130,-23240,-24570,-21490,-14490,-4830,5600,15890,23450,25970,24710,22190,20090,18760,18480,19460,21700,25130,29540,34580,39130,41160,40600,38430,34650,29470,24010,18410,11410,3220,-3500,-6930,-7700,-6230,-2310,3710,9310,12880,14070,12670,-1190,-13370,-26600,-38220,-45920,-49000,-47950,-43960,-38360,-33180,-29960,-28140,-26670,-26040,-25270,-23800,-21840,-20090,-18760,-17500,-15820,-13790,-11620,-9870,-9030,-8960,-9590,-11270,-13510,-15470,-16380,-16450,-15820,-14700,-13090,-10780,-8470,-6230,-3640,-1190,2030,1610,-140,-1260,280,5600,14140,24500,33530,38990,0
17,40600,38220,33110,26740,20230,13650,6930,630,-4690,-8820,-10290,-8610,-4900,-350,4690,9170,12670,15750,18270,20090,21560,23100,24850,26740,28910,30940,32410,33250,33950,34440,34790,33950,32060,29260,25340,20370,14700,8540,2660,-420,-70,1610,4060,7140,9100,8120,4060,-1610,-7630,-13160,-19110,-24850,-27370,-25900,-21840,-16590,-11900,-8750,-7840,-9940,-14910,-21140,-27440,-33740,-38780,-40530,-38500,-33040,-25270,-16870,-9380,-2100,-1540,-2380,-4340,-6790,-8960,-10500,-11200,-11690,-12180,-12530,-12180,-10990,-9170,-7210,-5880,-5740,-6860,-9240,-13160,-17850,-21490,-23100,-23030,-21490,-17430,-9800,980,12670,23100,29680,32620,34720,36680,37870,37170,32900,24570,13090,630,-20790,-27230,-30030,-29330,-25270,-18200,-8960,1050,10430,17990,22890,24850,24430,22610,20020,16940,13300,9800,7000,5460,5250,5670,5950,4970,2660,0,-2380,-4480,-4690,-2450,1050,4620,7490,10290,12880,12950,9520,3430,-4480,-13860,-23520,-38570,-42350,-42560,-39760,-35210,-29680,-24850,-21280,-18830,-17080,-16030,-14910,-13090,-10220,-7070,-4480,-2730,-1890,-1680,-1960,-2380,-2800,-3290,-3920,-4690,-5530,-6020,-6160,-5950,-5180,-3920,-2660,-1750,-1400,-1400,-1400,-1610,-2800,-5740,-8400,-2450,6650,17150,26880,32830,34650,34020,32130,0
18,29260,25270,20510,15330,10360,6370,3640,1260,-770,-1470,-350,1400,3640,6860,11130,15400,18760,21770,24500,26810,28350,29190,29260,28350,26460,24220,22190,20510,19180,18340,17220,15260,11690,420,-5810,-10290,-12110,-11550,-9590,-7280,-5880,-6160,-8260,-11690,-15680,-19390,-22610,-25900,-28980,-30940,-31360,-29750,-26180,-21980,-18620,-17360,-18340,-22050,-27440,-32830,-37660,-42140,-46340,-50050,-52850,-53970,-52710,-48440,-41580,-33530,-26740,-22330,-19250,-16730,-16380,-15400,-13790,-11270,-7630,-3640,-140,2310,3710,4410,4760,4690,4340,4410,5600,8820,15050,25200,38150,50540,59780,64120,64260,61670,57680,52710,47180,41720,37030,32830,29890,28630,27860,27020,26390,26390,26600,26810,27440,30520,31640,31640,30100,28210,26250,24150,22050,19950,18410,17640,17780,18060,18130,18410,17920,16100,12740,8470,4270,1680,1750,3710,4060,1750,-2240,-7840,-14280,-20440,-25270,-28910,-31990,-34720,-37310,-39900,-41790,-42350,-41090,-38640,-36610,-36890,-41300,-43540,-45640,-46270,-43820,-38920,-32690,-26670,-21980,-19460,-18340,-17780,-17080,-15750,-13930,-11410,-8750,-6580,-5180,-4830,-5460,-6650,-7490,-7420,-5950,-3150,980,5180,8890,10780,10080,8820,7490,5460,4270,4900,8050,13860,23940,37240,49070,66360,74270,79800,82390,82530,0
19,79450,72030,60130,46270,33670,23730,15890,10710,9310,11620,15960,21210,26530,31360,35630,38920,40950,41160,39620,36750,33670,30520,27230,23940,20720,18060,16170,15120,15050,15190,14630,12530,8610,3430,-2520,-13580,-16100,-15890,-14140,-12040,-10360,-10990,-14350,-18970,-24640,-31080,-36680,-40950,-43260,-42280,-37870,-31710,-25270,-19670,-15470,-13510,-14140,-17150,-21280,-25900,-31080,-36540,-41160,-43330,-42840,-40670,-37380,-32900,-27790,-22680,-17920,-14070,-11200,-9380,-8330,-8820,-9730,-10360,-10010,-8330,-5670,-2660,210,2380,3220,2940,1330,-1540,-5460,-9450,-12250,-12810,-10010,-3220,6860,19040,31290,41720,49000,53060,54670,53270,48930,42910,35910,28140,20510,14630,12110,12320,14560,18130,22540,26810,29750,31780,31220,30380,29400,28700,28840,29330,29540,29540,28700,26390,23170,20230,18270,17360,16940,16380,15190,13230,10150,6160,1960,-2100,-4900,-5600,-4340,-2170,70,1610,1680,0,-3010,-6720,-10640,-14070,-16380,-18900,-21980,-24150,-25200,-26040,-28910,-30800,-33180,-37240,-42280,-46550,-49280,-49770,-47600,-43330,-37800,-31850,-26110,-21490,-18690,-17710,-17920,-18830,-20090,-21210,-21840,-21770,-21000,-19460,-17220,-14420,-11270,-7980,-5250,-3780,-3920,-5390,-7420,-9030,-10010,-11270,-11760,-9660,-3220,7840,21770,42490,45990,46130,0
20,44030,40670,36610,32200,27160,21630,16170,11410,7910,5460,4830,6440,9170,12110,15470,19040,22540,24920,26460,27790,29190,30100,30380,29330,27090,24570,22400,20650,19390,18760,18690,18690,18130,15960,12670,9100,5390,1890,-490,1120,2730,4410,6580,7980,6930,2940,-3780,-12180,-20930,-28630,-34090,-36330,-36610,-35070,-30870,-24360,-16520,-8610,-3220,-2100,-4270,-8120,-12460,-16170,-18410,-18760,-16800,-12950,-8050,-3220,770,3500,5110,6020,6650,6860,5880,4060,2030,-980,-3220,-5390,-7420,-9800,-12390,-15050,-17010,-17430,-17290,-17220,-16240,-13020,-6860,1120,8960,14910,18060,18550,16800,13790,10220,6230,1680,-3220,-7980,-11410,-12810,-12390,-9800,-5460,280,6790,12950,17780,20440,20790,20020,19460,19250,19040,21210,19600,21000,21980,22610,24220,25130,24850,23590,20790,15540,8540,1820,-3500,-6510,-6370,-2030,5670,13860,19740,22400,21980,17990,10710,980,-9940,-20860,-30100,-36050,-37800,-35700,-31360,-26810,-23660,-22890,-23660,-24290,-24920,-25060,-24220,-22330,-15610,-10850,-6020,-1750,1330,3570,5040,5740,5600,4410,2450,-210,-3640,-7000,-9730,-11620,-12460,-12530,-12460,-13020,-14350,-16310,-17360,-18200,-19670,-21840,-22750,-19250,-11270,-420,11340,22610,31010,35630,37100,35910,32270,26460,18900,0
21,10290,2730,-2870,-1120,1330,3290,5040,7350,10920,14910,18130,19880,20440,21490,22330,20790,19390,16450,12530,8960,5950,3710,2240,420,-1820,-3430,-3920,-3710,-4480,-6720,-8960,-9450,-7280,-4270,-2100,-210,1680,2800,2520,1120,-840,-2590,-3990,-5530,-5950,-6650,-6790,-6510,-6720,-8260,-11620,-15820,-19880,-24360,-28840,-31850,-32130,-29540,-24570,-17990,-11270,-5740,-2100,-210,210,-980,-3290,-6160,-9240,-12250,-14770,-15820,-14910,-12600,-9590,-6230,-3010,-350,1820,3430,3990,3430,2520,910,-6650,-10360,-12250,-10920,-6090,1820,12040,24710,36750,44450,47110,45990,42630,37380,29960,21070,11900,3430,-2030,-4480,-5250,-3920,630,7140,14420,21350,26880,30800,32130,32060,29820,27230,25760,23520,21700,21210,20230,18060,15330,12600,10500,9030,7280,5740,3360,210,-3640,-7910,-10710,-10990,-9380,-7280,-6440,-7420,-10010,-14000,-18270,-22190,-25270,-26950,-26320,-25760,-25620,-25620,-25970,-26460,-27720,-30730,-34930,-38430,-41790,-45220,-47180,-46480,-42700,-36750,-29400,-22260,-16030,-10360,-4830,140,4130,7630,6860,4830,1820,-910,-1960,-770,2100,5740,8960,11480,13440,14350,14000,12320,9590,7140,5530,3990,3640,6020,11830,20440,30940,41440,49770,53130,51520,46690,39760,31500,22120,11830,0
22,2380,-4830,-9030,-9590,-6790,-1330,5670,12600,22120,24080,25060,26110,27160,28420,30170,32270,34370,36260,37660,38010,36400,33320,29820,26600,24010,21700,19040,15960,12110,7490,3150,560,1470,6370,13720,20580,24430,23590,17640,8190,-2660,-13720,-23450,-30940,-36190,-38710,-38360,-36890,-35280,-29750,-28280,-28490,-30310,-34300,-40250,-46200,-50960,-54180,-55860,-56280,-54250,-48580,-38360,-25340,-13370,-5390,-2240,-2310,-3710,-5880,-8540,-10500,-10640,-8540,-4830,-910,2660,6160,9310,11410,12600,13020,12600,10570,6300,1190,-1120,1540,9030,20300,38150,42840,45850,47180,47250,46130,43610,40180,35490,29470,23380,18480,14770,12460,12110,13930,16030,17360,18270,18690,19040,20160,21560,22960,24500,25760,25830,24780,22820,24430,23240,20230,20370,18690,15680,14770,14770,13510,10990,7980,4830,210,-280,-210,210,210,-1400,-6090,-13580,-21840,-29680,-36190,-40250,-43120,-43960,-41790,-38290,-34580,-29960,-25620,-24570,-25620,-28210,-33390,-40320,-46410,-49840,-50400,-48300,-43890,-38500,-33600,-30100,-28630,-28980,-30170,-31570,-32340,-31850,-30170,-27580,-24290,-14980,-9660,-4900,-630,2800,4970,6580,8400,10990,15050,20510,24990,25270,21630,19320,21420,26250,30660,31920,30870,30380,30660,31290,31290,29960,27440,23590,18480,0
23,13160,8330,4060,420,-2170,-2730,-840,2590,6860,11620,15960,19530,23800,24990,25970,26600,26670,26320,25480,24290,23100,21840,20510,19040,17150,14630,12040,9030,5530,1890,-1470,-4690,-7210,-7490,-4130,2660,9870,13720,14560,13370,11830,9030,4130,-3220,-13090,-23870,-33740,-41580,-46690,-49140,-48090,-43750,-37800,-28910,-27300,-27650,-29120,-29890,-29190,-27510,-25200,-22400,-19390,-15960,-12530,-9590,-7140,-5320,-4480,-5460,-7770,-11130,-15330,-20090,-24360,-26810,-27020,-24850,-20790,-16450,-13720,-12670,-13230,-14420,-16240,-17990,-19390,-19110,-14770,-5810,6510,20930,35770,49630,69370,72310,68250,57190,41090,22610,5390,-6790,-11200,-7630,1890,15120,28350,37520,41790,42770,41160,36750,30660,24220,19180,15470,13650,14630,16100,16730,15540,13860,12600,11270,9590,8190,6720,5740,6020,7490,10360,15190,21350,27790,34580,29960,21000,11270,1820,-9310,-25130,-45290,-66500,-84630,-96110,-97510,-88760,-71610,-49490,-27510,-9870,1260,6090,5950,2590,-1540,-4970,-7420,-9310,-11060,-11830,-11340,-9870,-7280,-3920,-140,5600,13510,21280,26110,26670,23450,17430,10430,4480,-2800,-4620,-5950,-5950,-4480,-980,3500,7070,9240,10990,13370,16730,21280,25970,28980,29540,28070,24990,20650,16100,11970,8050,3990,420,-560,0
24,910,2590,4270,5390,5740,5880,6580,8050,10080,11480,12390,13510,14770,16170,18200,20440,23030,23030,22330,20370,17290,14350,11760,9730,9800,14700,24290,31570,29750,18060,1960,-13790,-27650,-38570,-45850,-49000,-47950,-43470,-35630,-25340,-14630,-5880,-1260,-1610,-6020,-13440,-23030,-32900,-39200,-37940,-27650,-11410,5110,17430,22960,22400,17850,6930,3920,2940,3080,2310,910,-770,-2940,-5390,-7420,-8750,-8820,-6440,-1260,4060,5950,3850,-770,-4620,-5950,-5040,-3080,-1050,770,2100,3080,4410,6020,6580,4550,910,-3290,-7210,-10010,-11200,-10290,-7420,-3010,2100,7560,18130,22610,26040,28000,28280,27230,25340,23310,21700,21000,20930,21140,21210,20790,19950,18340,16310,14700,13300,12460,11970,11270,10430,10010,9940,9660,9170,8190,6860,6020,6160,6440,6930,8190,9940,11060,10430,8050,4550,980,-5180,-6860,-6860,-5110,-2030,1260,4970,9170,12880,15050,15680,16380,16380,15750,15260,14910,15050,15960,17150,17640,17500,16870,15820,14630,13860,13510,13370,13020,12390,11690,10920,10360,9660,9380,9870,11130,12180,11690,8960,4340,-7630,-13370,-17710,-20090,-19950,-16380,-9240,70,10080,19810,28070,33110,34370,33250,30660,27860,25130,22050,18480,14210,8890,2870,-1890,0
25,-3990,-3220,0,4410,8750,12740,16450,18410,19250,18270,15400,13650,13160,13300,13720,15050,17220,20160,20580,19880,17430,13370,8260,1820,-4620,-9730,-13300,-16310,-17850,-17080,-14350,-11340,-9450,-8680,-10220,-14000,-19040,-24290,-28560,-30450,-33530,-34300,-36050,-36890,-35980,-34930,-33390,-32060,-32550,-33880,-35000,-36400,-37870,-38850,-38500,-36330,-33320,-29820,-21000,-16170,-12460,-10430,-9590,-9590,-10150,-10990,-11620,-11620,-11130,-10360,-9450,-8190,-6580,-4970,-3570,-3290,-3640,-4550,-6090,-8400,-11340,-14770,-16800,-15330,-8960,2590,18620,37100,55300,69160,76580,78330,77630,74550,68110,58450,46970,35840,17780,11830,8400,7840,9940,14280,20160,26600,32340,36050,37730,38150,37380,35840,33880,31500,28280,24850,21770,19110,17080,16030,15750,14980,13230,10150,5740,490,-4200,-7070,-6930,-3430,2240,7210,10990,13020,11760,7280,840,-7070,-16590,-27370,-49630,-58870,-65310,-67900,-66780,-62790,-57820,-51730,-46830,-44590,-44380,-44730,-45080,-45710,-46060,-43750,-35560,-21140,-5670,6300,2450,-10150,-23240,-33110,-36750,-38430,-42630,-47390,-47670,-41230,-29960,-17990,-10220,-7140,-6230,-4200,-2170,-2030,-3920,-9030,-33810,-44310,-48860,-41160,-25480,-6370,14210,33740,51660,60130,61810,60480,57400,51730,44940,37380,29190,24080,22470,24290,0
26,30100,37450,46550,54600,59500,62090,63000,61740,57190,54110,52010,48860,46130,44380,43750,43050,41790,39550,36050,31850,28420,24150,22820,21630,20230,18270,15190,11410,8750,7980,9450,13230,17500,18410,15260,9590,1890,-7770,-18970,-29540,-37240,-41020,-40950,-38010,-33320,-28420,-24430,-22330,-23100,-27020,-33040,-38920,-43190,-45010,-43610,-39620,-34440,-29960,-26740,-25130,-25130,-27090,-33810,-36260,-37590,-37590,-36610,-34720,-31570,-26810,-21210,-16310,-12740,-10080,-7770,-5040,-1400,2730,7070,10430,11760,12740,17010,25410,35210,42770,46130,45220,41720,38150,35910,33180,28210,21420,14490,8750,4830,2450,910,-630,-2240,-3500,-4760,-3570,1260,8470,16940,25480,33110,38500,40670,39620,36190,31430,26600,23170,21140,20580,21210,22540,24010,24360,22400,18620,14840,12250,11760,13370,15610,16660,15330,12600,9240,4410,-2870,-12180,-21840,-30100,-35840,-40880,-45150,-47670,-48440,-44380,-41440,-39690,-39830,-41090,-42490,-42630,-40950,-37520,-33040,-28840,-25830,-24220,-23800,-24220,-25410,-26740,-27510,-27440,-26670,-24430,-20720,-15960,-11620,-8120,-5600,-3500,-1540,140,1820,4410,7350,9310,9240,5600,770,490,6790,16030,23310,25410,25340,25550,25270,24080,21560,17500,12320,6580,280,-6510,-12810,-17010,-19180,-19110,-16450,-11340,0
27,-4550,3010,11200,19180,25900,31080,35490,39270,42140,43820,43960,42700,39830,35350,29540,23100,16940,11830,8330,5880,3920,2170,840,980,5600,9030,11410,10290,5600,-1050,-7980,-13860,-19390,-25060,-29890,-32270,-32830,-32690,-31780,-30520,-30520,-32480,-35910,-40320,-45290,-50050,-53060,-53270,-50470,-45080,-38220,-31360,-25550,-21350,-18550,-16870,-16310,-17290,-19180,-21420,-24150,-27790,-32480,-37310,-43610,-44800,-44660,-42700,-38080,-31220,-23240,-15330,-8260,-3150,-1330,-2800,-5040,-4620,1610,12600,24570,34160,40390,44800,48510,50470,49700,47250,44310,40880,36680,32130,27720,24010,21630,20510,20020,19600,19600,20930,23870,28000,32900,37590,40880,44380,45150,44730,42630,38430,32270,24710,16660,8820,2170,-3290,-6370,-6930,-5740,-3920,-2590,-2520,-3360,-3500,-1750,2660,8610,13930,17640,19040,17290,12180,4130,-5110,-14840,-25130,-35420,-44520,-51660,-56140,-56560,-52780,-45640,-36960,-28910,-20020,-19530,-20790,-22610,-23940,-24570,-24850,-25130,-25480,-25410,-24920,-24430,-24430,-25340,-26740,-27720,-27580,-25970,-22750,-18130,-12670,-7560,-3780,-770,1960,4060,4970,4620,2100,-3220,-8400,-9730,-5460,4480,17990,31570,42210,49210,51870,49910,38780,30800,20790,9940,-700,-8820,-13230,-13300,-9450,-3290,3430,8820,12530,14350,14700,0
28,15050,16730,18900,21630,25550,30450,35350,38570,39060,36120,30660,24640,19040,14490,11480,9590,7840,5670,3290,1330,420,1330,5180,11340,17710,22260,22330,16030,7560,-1610,-10710,-18620,-24010,-27160,-28490,-27720,-25620,-24220,-24220,-25200,-27930,-33950,-42630,-51240,-56980,-57960,-54530,-48510,-41510,-34720,-29400,-25760,-23380,-21700,-20510,-20300,-21420,-23940,-27370,-30590,-32690,-32970,-31010,-26740,-20580,-8890,-5880,-4200,-2870,-1610,-1120,-1470,-700,2800,9030,17150,25900,33530,38150,39550,38920,37520,35700,32830,28280,21700,14630,8540,4410,1890,-350,-2730,-4760,-6370,-7910,-9520,-10500,-9730,-6020,980,9800,18970,26950,33460,38080,39410,37030,33880,30520,27230,24220,21280,18130,13860,7840,1120,-4410,-6440,-4270,280,5880,11480,16310,19530,20230,18200,12740,4200,-5740,-15890,-25340,-33180,-39410,-44030,-46690,-46900,-44590,-42140,-40950,-40600,-40110,-38570,-35560,-30870,-25200,-13510,-8960,-5740,-3710,-2870,-2870,-3640,-5530,-8680,-12530,-16170,-18970,-20230,-19600,-18200,-17080,-16240,-15400,-14630,-14210,-14840,-16380,-17990,-19320,-20440,-20580,-17570,-9730,2030,15610,29190,42000,52850,59640,60550,55230,44870,32200,20020,10360,-1680,-4970,-6370,-7000,-8190,-9800,-11690,-13720,-15400,-15050,-12040,-6720,1050,10920,20580,0
